timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T23:05:43.827692,55.75,tcc-customer-service,6.59%,56.74MiB / 15.31GiB,0.36%
2026-09-18T23:05:45.834669,55.75,tcc-order-service,4.95%,62.46MiB / 15.31GiB,0.40%
2026-09-18T23:05:47.844206,55.75,tcc-postgres,1.60%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:05:49.850515,63.78,tcc-product-service,8.85%,57.16MiB / 15.31GiB,0.36%
2026-09-18T23:05:51.858605,63.78,tcc-customer-service,3.57%,56.84MiB / 15.31GiB,0.36%
2026-09-18T23:05:53.865915,63.78,tcc-order-service,7.11%,62.5MiB / 15.31GiB,0.40%
2026-09-18T23:05:55.873936,63.78,tcc-postgres,1.65%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:05:57.882471,71.81,tcc-product-service,8.41%,57.14MiB / 15.31GiB,0.36%
2026-09-18T23:05:59.889574,71.81,tcc-customer-service,4.65%,56.84MiB / 15.31GiB,0.36%
2026-09-18T23:06:01.897002,71.81,tcc-order-service,6.33%,62.47MiB / 15.31GiB,0.40%
2026-09-18T23:06:03.905867,71.81,tcc-postgres,8.79%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:06:05.911463,79.85,tcc-product-service,3.52%,57.15MiB / 15.31GiB,0.36%
2026-09-18T23:06:07.917924,79.85,tcc-customer-service,3.45%,56.82MiB / 15.31GiB,0.36%
2026-09-18T23:06:09.925577,79.85,tcc-order-service,11.74%,62.49MiB / 15.31GiB,0.40%
2026-09-18T23:06:11.934579,79.85,tcc-postgres,1.44%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:06:13.944302,87.87,tcc-product-service,4.74%,57.19MiB / 15.31GiB,0.36%
2026-09-18T23:06:15.952581,87.87,tcc-customer-service,7.17%,56.76MiB / 15.31GiB,0.36%
2026-09-18T23:06:17.960662,87.87,tcc-order-service,6.46%,62.46MiB / 15.31GiB,0.40%
2026-09-18T23:06:19.968689,87.87,tcc-postgres,1.91%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:06:21.973824,95.91,tcc-product-service,9.32%,57.19MiB / 15.31GiB,0.36%
2026-09-18T23:06:23.983467,95.91,tcc-customer-service,6.03%,56.77MiB / 15.31GiB,0.36%
2026-09-18T23:06:25.988552,95.91,tcc-order-service,10.51%,62.47MiB / 15.31GiB,0.40%
2026-09-18T23:06:27.999733,95.91,tcc-postgres,2.08%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:06:30.005778,103.94,tcc-product-service,8.17%,57.34MiB / 15.31GiB,0.37%
2026-09-18T23:06:32.010620,103.94,tcc-customer-service,2.31%,56.75MiB / 15.31GiB,0.36%
2026-09-18T23:06:34.018787,103.94,tcc-order-service,8.08%,62.5MiB / 15.31GiB,0.40%
2026-09-18T23:06:36.024265,103.94,tcc-postgres,1.70%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:06:38.032528,111.96,tcc-product-service,8.77%,57.47MiB / 15.31GiB,0.37%
2026-09-18T23:06:40.039058,111.96,tcc-customer-service,5.70%,56.75MiB / 15.31GiB,0.36%
2026-09-18T23:06:42.046754,111.96,tcc-order-service,9.14%,62.51MiB / 15.31GiB,0.40%
2026-09-18T23:06:44.053903,111.96,tcc-postgres,1.97%,68.5MiB / 15.31GiB,0.44%
2026-09-18T23:06:46.060220,119.99,tcc-product-service,9.31%,57.25MiB / 15.31GiB,0.37%
2026-09-18T23:06:48.067756,119.99,tcc-customer-service,3.73%,56.76MiB / 15.31GiB,0.36%
2026-09-18T23:06:50.078122,119.99,tcc-order-service,8.98%,62.66MiB / 15.31GiB,0.40%
2026-09-18T23:06:52.082324,119.99,tcc-postgres,0.59%,68.38MiB / 15.31GiB,0.44%
