Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET customer-service /customers/,877,0,7,7.719716239432897,4.797160003363388,35.077062999334885,69.0,7.362141217328085,0.0,7,8,8,8,9,10,12,18,35,35,35
GET,GET order-service /orders/,882,0,7,7.3940477380918415,4.930598999635549,27.7596790001553,76.0,7.404114656423456,0.0,7,8,8,8,9,10,12,14,28,28,28
GET,GET order-service /orders/1,620,0,8,7.960670443524929,5.269952001981437,19.77854199867579,74.0,5.2047064478260125,0.0,8,8,9,9,10,11,14,16,20,20,20
GET,GET product-service /products/,867,0,7,7.582041485594243,4.680157999246148,30.050279001443414,110.0,7.278194339137343,0.0,7,8,8,8,9,10,13,17,30,30,30
GET,GET product-service /products/1,572,0,8,8.193142739490124,5.583357997238636,36.64952100007213,108.0,4.80176143251045,0.0,8,8,9,9,10,11,14,21,37,37,37
,Aggregated,3818,0,7,7.7232751537359015,4.680157999246148,36.64952100007213,86.58224201152436,32.05091809322535,0.0,7,8,8,9,9,11,13,16,29,37,37
