timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T23:02:25.279936,95.91,tcc-postgres,8.46%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:02:27.287665,103.94,tcc-product-service,7.69%,57.11MiB / 15.31GiB,0.36%
2026-09-18T23:02:29.293673,103.94,tcc-customer-service,5.01%,56.58MiB / 15.31GiB,0.36%
2026-09-18T23:02:31.301659,103.94,tcc-order-service,8.28%,62.53MiB / 15.31GiB,0.40%
2026-09-18T23:02:33.308832,103.94,tcc-postgres,1.86%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:02:35.318104,111.97,tcc-product-service,9.44%,57.09MiB / 15.31GiB,0.36%
2026-09-18T23:02:37.324580,111.97,tcc-customer-service,3.94%,56.7MiB / 15.31GiB,0.36%
2026-09-18T23:02:39.328706,111.97,tcc-order-service,8.06%,62.41MiB / 15.31GiB,0.40%
2026-09-18T23:02:41.337105,111.97,tcc-postgres,2.02%,68.38MiB / 15.31GiB,0.44%
2026-09-18T23:02:43.344775,120.0,tcc-product-service,4.61%,57.08MiB / 15.31GiB,0.36%
2026-09-18T23:02:45.350914,120.0,tcc-customer-service,4.47%,56.61MiB / 15.31GiB,0.36%
2026-09-18T23:02:47.360978,120.0,tcc-order-service,6.78%,62.48MiB / 15.31GiB,0.40%
2026-09-18T23:02:49.368310,120.0,tcc-postgres,2.53%,68.38MiB / 15.31GiB,0.44%
