timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T22:44:24.589171,39.71,tcc-product-service,3.23%,55.78MiB / 15.31GiB,0.36%
2026-09-18T22:44:26.597403,39.71,tcc-customer-service,0.97%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:44:28.605308,39.71,tcc-order-service,1.23%,61.34MiB / 15.31GiB,0.39%
2026-09-18T22:44:30.615521,39.71,tcc-postgres,0.45%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:44:32.625164,47.73,tcc-product-service,2.03%,55.78MiB / 15.31GiB,0.36%
2026-09-18T22:44:34.631620,47.73,tcc-customer-service,0.97%,55.59MiB / 15.31GiB,0.35%
2026-09-18T22:44:36.640642,47.73,tcc-order-service,1.09%,61.2MiB / 15.31GiB,0.39%
2026-09-18T22:44:38.650273,47.73,tcc-postgres,1.21%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:44:40.658390,55.77,tcc-product-service,4.64%,55.82MiB / 15.31GiB,0.36%
2026-09-18T22:44:42.667047,55.77,tcc-customer-service,1.05%,55.6MiB / 15.31GiB,0.35%
2026-09-18T22:44:44.673334,55.77,tcc-order-service,1.55%,61.21MiB / 15.31GiB,0.39%
2026-09-18T22:44:46.693372,55.77,tcc-postgres,7.14%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:44:48.696317,63.81,tcc-product-service,1.54%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:44:50.702493,63.81,tcc-customer-service,2.48%,55.75MiB / 15.31GiB,0.36%
2026-09-18T22:44:52.710808,63.81,tcc-order-service,1.56%,61.2MiB / 15.31GiB,0.39%
2026-09-18T22:44:54.720175,63.81,tcc-postgres,0.42%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:44:56.726870,71.84,tcc-product-service,1.36%,55.8MiB / 15.31GiB,0.36%
2026-09-18T22:44:58.734869,71.84,tcc-customer-service,1.47%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:45:00.743309,71.84,tcc-order-service,2.89%,61.24MiB / 15.31GiB,0.39%
2026-09-18T22:45:02.752452,71.84,tcc-postgres,0.45%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:45:04.759231,79.87,tcc-product-service,1.38%,55.8MiB / 15.31GiB,0.36%
2026-09-18T22:45:06.768423,79.87,tcc-customer-service,1.61%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:45:08.777318,79.87,tcc-order-service,2.05%,61.21MiB / 15.31GiB,0.39%
2026-09-18T22:45:10.784739,79.87,tcc-postgres,0.45%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:45:12.792716,87.9,tcc-product-service,1.74%,55.8MiB / 15.31GiB,0.36%
2026-09-18T22:45:14.804903,87.9,tcc-customer-service,1.39%,55.61MiB / 15.31GiB,0.35%
2026-09-18T22:45:16.814542,87.9,tcc-order-service,2.53%,61.22MiB / 15.31GiB,0.39%
2026-09-18T22:45:18.820819,87.9,tcc-postgres,1.05%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:45:20.825348,95.94,tcc-product-service,3.15%,55.81MiB / 15.31GiB,0.36%
2026-09-18T22:45:22.834991,95.94,tcc-customer-service,0.34%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:45:24.842479,95.94,tcc-order-service,0.26%,61.22MiB / 15.31GiB,0.39%
2026-09-18T22:45:26.848621,95.94,tcc-postgres,7.79%,62.36MiB / 15.31GiB,0.40%
2026-09-18T22:45:28.859254,103.97,tcc-product-service,2.36%,55.81MiB / 15.31GiB,0.36%
2026-09-18T22:45:30.864276,103.97,tcc-customer-service,1.94%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:45:32.871775,103.97,tcc-order-service,1.60%,61.23MiB / 15.31GiB,0.39%
2026-09-18T22:45:34.877210,103.97,tcc-postgres,0.21%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:45:36.885474,112.0,tcc-product-service,1.94%,55.82MiB / 15.31GiB,0.36%
2026-09-18T22:45:38.892321,112.0,tcc-customer-service,0.88%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:45:40.898901,112.0,tcc-order-service,0.74%,61.23MiB / 15.31GiB,0.39%
2026-09-18T22:45:42.904767,112.0,tcc-postgres,7.65%,62.32MiB / 15.31GiB,0.40%
