timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T22:47:56.048649,0.0,tcc-product-service,0.31%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:47:58.057885,0.0,tcc-customer-service,0.30%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:48:00.069726,0.0,tcc-order-service,0.33%,61.26MiB / 15.31GiB,0.39%
2026-09-18T22:48:02.078337,0.0,tcc-postgres,0.09%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:48:04.084134,7.57,tcc-product-service,1.87%,55.82MiB / 15.31GiB,0.36%
2026-09-18T22:48:06.093109,7.57,tcc-customer-service,0.29%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:48:08.099947,7.57,tcc-order-service,1.46%,61.65MiB / 15.31GiB,0.39%
2026-09-18T22:48:10.107150,7.57,tcc-postgres,6.95%,62.36MiB / 15.31GiB,0.40%
2026-09-18T22:48:12.115694,15.6,tcc-product-service,1.73%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:48:14.125284,15.6,tcc-customer-service,1.86%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:16.134876,15.6,tcc-order-service,0.95%,61.28MiB / 15.31GiB,0.39%
2026-09-18T22:48:18.140090,15.6,tcc-postgres,0.45%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:48:20.149069,23.63,tcc-product-service,0.25%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:48:22.155402,23.63,tcc-customer-service,1.56%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:24.161226,23.63,tcc-order-service,2.61%,61.27MiB / 15.31GiB,0.39%
2026-09-18T22:48:26.167109,23.63,tcc-postgres,0.34%,62.32MiB / 15.31GiB,0.40%
2026-09-18T22:48:28.173263,31.66,tcc-product-service,0.99%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:48:30.180717,31.66,tcc-customer-service,1.74%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:32.186835,31.66,tcc-order-service,1.33%,61.26MiB / 15.31GiB,0.39%
2026-09-18T22:48:34.196045,31.66,tcc-postgres,0.51%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:48:36.203116,39.68,tcc-product-service,2.59%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:48:38.212871,39.68,tcc-customer-service,0.31%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:40.219231,39.68,tcc-order-service,1.31%,61.26MiB / 15.31GiB,0.39%
2026-09-18T22:48:42.226978,39.68,tcc-postgres,0.51%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:48:44.236571,47.71,tcc-product-service,4.28%,55.84MiB / 15.31GiB,0.36%
2026-09-18T22:48:46.243257,47.71,tcc-customer-service,1.46%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:48.249128,47.71,tcc-order-service,1.44%,61.28MiB / 15.31GiB,0.39%
2026-09-18T22:48:50.257753,47.71,tcc-postgres,0.41%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:48:52.267038,55.75,tcc-product-service,1.79%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:48:54.275912,55.75,tcc-customer-service,1.23%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:48:56.282823,55.75,tcc-order-service,1.80%,61.26MiB / 15.31GiB,0.39%
2026-09-18T22:48:58.290552,55.75,tcc-postgres,0.51%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:49:00.297736,63.78,tcc-product-service,2.75%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:49:02.301348,63.78,tcc-customer-service,0.33%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:49:04.309325,63.78,tcc-order-service,2.01%,61.39MiB / 15.31GiB,0.39%
